time,low,high,open,close,volume
1472603400,574.86,575.14,574.86,575.13,10.597906440000001
1472604300,574.32,575.15,575.14,574.59,14.847846339999998
1472605200,574.57,575.15,574.57,575.15,21.994537020000003
1472606100,574.69,575.15,575.15,575.14,10.07428397
1472607000,574.74,575.15,575.12,574.74,16.822243530000005
1472607900,574.38,574.81,574.65,574.76,13.343591049999997
1472608800,572.07,574.76,574.76,572.7,12.793935020000001
1472609700,572.51,573.48,572.69,572.67,14.194260449999996
1472610600,572.57,573.3,573.12,573.2,8.90192829
1472611500,572.95,573.39,573.11,573.34,13.617682949999999
1472612400,572.55,573.22,573.22,572.6,12.747873059999998
1472613300,572.59,573.03,572.95,573.03,22.105373319999998
1472614200,572.92,573.82,573.12,573.65,19.616154790000007
1472615100,572.8,573.61,573.49,573.51,12.31120402
1472616000,573.37,573.61,573.61,573.59,11.59084027
1472616900,573.16,573.6,573.6,573.46,8.41289665
1472617800,573.2,573.48,573.31,573.39,5.68779422
1472618700,572.79,573.36,573.36,572.92,10.66300873
1472619600,572.81,573.23,572.93,572.9,11.73391035
1472620500,572.66,573,572.83,573,9.541415709999999
1472621400,572.5,573,573,572.72,10.722018249999996
1472622300,572.56,573.02,572.56,573,6.64038508
1472623200,572.25,573.02,573.02,572.38,9.777660889999998
1472624100,572.02,572.28,572.21,572.09,8.846808200000002
1472625000,572.08,572.67,572.25,572.66,3.0926940699999994
1472625900,572.59,573.15,572.59,572.87,6.287247329999999
1472626800,572.51,573.09,572.88,573.09,5.049555259999999
1472627700,572.97,573.53,573,573.33,2.9448142100000005
1472628600,572.95,573.49,573.31,572.97,13.522771220000005
1472629500,572.94,573.01,573,572.97,11.533919949999998
1472630400,572.94,573.08,572.96,573.07,12.276199849999998
1472631300,573.06,573.23,573.08,573.17,3.5889634
1472632200,573.2,573.25,573.21,573.2,3.3710077800000002
1472633100,573,573.12,573.02,573.09,4.58397096
1472634000,572.32,573.1,573.09,572.59,10.852333260000002
1472634900,572.59,572.98,572.59,572.77,6.211151370000001
1472635800,572.37,572.85,572.82,572.51,4.55046617
1472636700,572.43,572.74,572.5,572.44,7.07922267
1472637600,572.37,572.61,572.53,572.61,5.826291779999999
1472638500,572.12,572.69,572.69,572.53,4.122501999999999
1472639400,572.33,572.57,572.51,572.57,5.52136936
1472640300,572.5,572.61,572.59,572.51,7.091497909999999
1472641200,572.5,572.79,572.5,572.79,5.6737519999999995
1472642100,572.52,573.23,572.81,572.53,5.244729079999999
1472643000,572.31,572.73,572.72,572.41,6.107568279999997
1472643900,572,572.36,572.32,572.14,9.41895843
1472644800,571.78,572.59,572.01,572.43,7.943317629999999
1472645700,572.34,572.7,572.46,572.56,10.942229299999997
1472646600,572,572.55,572.55,572.12,8.1399002
1472647500,572.12,572.73,572.14,572.62,20.342013829999992
1472648400,572.19,572.74,572.64,572.53,6.713214089999998
1472649300,572.32,572.7,572.56,572.7,12.908946200000004
1472650200,572.16,572.74,572.71,572.42,40.018298970000004
1472651100,572.16,572.48,572.39,572.34,17.277540669999997
1472652000,572.21,572.69,572.46,572.5,16.60028708
1472652900,572.11,572.66,572.49,572.11,14.039694809999999
1472653800,571.55,572.12,572.12,571.81,24.680305460000003
1472654700,571.62,572.46,571.83,572.41,14.5568636
1472655600,571.74,572.36,572.19,572.11,9.470723790000001
1472656500,571.86,572.57,572.25,571.86,11.200731399999999
1472657400,571.72,572.3,571.83,572.3,23.56784744
1472658300,571.56,572.51,572.37,571.87,9.7355419
1472659200,571.72,572.48,571.72,572.47,6.755762890000001
1472660100,572.18,573.12,572.48,572.78,9.88095414
1472661000,571.92,573.06,572.75,572.12,11.071599499999994
1472661900,571.45,572.52,572.12,571.51,11.125917160000004
1472662800,570.9,571.75,571.75,570.9,32.709193790000015
1472663700,570.93,571.86,570.97,571.78,17.522328130000002
1472664600,571.4,571.82,571.66,571.4,12.76854419
1472665500,571.07,572.23,571.51,572.22,16.164065110000006
1472666400,570.56,572.25,572.23,570.56,21.421139539999995
1472667300,570.62,571.96,570.62,571.95,6.947625479999999
1472668200,570.99,571.8,571.8,571.37,11.034110229999998
1472669100,571.37,571.97,571.41,571.62,12.67407104
1472670000,571.08,571.88,571.32,571.42,23.55165108
1472670900,570.79,572.15,571.65,571.71,4.87093729
1472671800,571.4,572.28,571.7,571.46,8.966751879999997
1472672700,570.38,571.8,571.48,570.53,16.601227570000002
1472673600,570.4,571.49,570.5,571.3,8.15778575
1472674500,571.07,571.82,571.5,571.81,14.516510899999997
1472675400,571.68,572.36,571.68,572.25,12.734950770000001
1472676300,571.34,572.45,572.22,571.77,7.3024611499999965
1472677200,571.61,572.26,571.79,571.99,6.8193384399999974
1472678100,571.53,572,571.86,571.55,5.43697287
1472679000,571.28,571.95,571.56,571.78,10.03459682
1472679900,571.33,572.09,571.97,571.33,13.67174359
1472680800,571.18,571.98,571.49,571.37,16.25353986
1472681700,569.54,571.38,571.36,570.29,16.333870580000003
1472682600,570.3,570.98,570.31,570.46,11.05700705
1472683500,570.39,571.03,570.45,570.9,23.515274690000005
1472684400,570.75,571.27,570.94,571.02,7.961128579999997
1472685300,570.97,571.62,571.02,571.59,12.684664429999998
1472686200,571.32,572,571.56,572,15.570193699999999
1472687100,571.99,573.25,571.99,572.89,10.109805859999998
1472688000,572.66,573.27,572.89,572.69,15.730824769999998
1472688900,572.77,573.24,572.85,572.95,15.997143229999995
1472689800,572.82,573.27,573.11,573.09,12.297716360000008
1472690700,572.72,573.31,573.24,572.76,11.515839300000001
1472691600,571.5,573.02,572.99,572.41,14.393956719999998
1472692500,572.34,572.88,572.43,572.44,9.246497459999995
1472693400,572.48,573.19,572.51,573,10.291183290000003
1472694300,572.18,573.01,573,572.88,17.229265919999992
1472695200,572.39,573.31,573.02,572.39,15.37538715
1472696100,572.12,573.23,572.56,573.21,11.005225989999998
1472697000,572.49,573.3,573.18,572.79,6.575323870000001
1472697900,572.79,573.3,572.79,573.3,6.2906262799999935
1472698800,571.94,573.31,573.29,572.64,18.603507660000002
1472699700,572.45,573.31,572.79,573.1,15.453333929999998
1472700600,572.87,573.31,573.16,573.07,15.507075869999996
1472701500,572.9,573.31,573.1,573.15,25.57337277000001
1472702400,572.51,573.26,573.26,572.52,9.215970749999997
1472703300,572.51,572.53,572.52,572.52,23.29766098
1472704200,570.84,572.52,572.52,571.58,39.052535330000026
1472705100,571.57,572.09,571.59,571.98,20.959756500000005
1472706000,571.98,573.07,571.98,573.03,6.752502940000001
1472706900,572.49,573.04,573.03,572.49,6.69992744
1472707800,572.25,573.03,572.49,572.36,7.554669429999998
1472708700,571.92,572.5,572.49,572.15,10.767313429999998
1472709600,571.26,572.12,571.93,571.55,4.988516389999997
1472710500,571.38,572.94,571.55,572.56,7.553102329999996
1472711400,572.57,572.72,572.57,572.68,12.592219960000001
1472712300,572.64,572.68,572.68,572.64,6.57813946
1472713200,572.45,572.65,572.64,572.45,7.02648632
1472714100,571.69,572.46,572.46,571.97,4.324579149999998
1472715000,571.61,571.98,571.98,571.71,5.385259570000001
1472715900,571.12,571.75,571.69,571.12,9.840781470000001
1472716800,568.65,570.92,570.92,568.98,29.086920650000007
1472717700,568.88,569.93,568.94,569.89,5.452130039999998
1472718600,569.63,569.94,569.88,569.65,9.162610340000002
1472719500,569.64,570.26,569.65,570.2,8.856869969999996
1472720400,570.2,570.21,570.2,570.21,18.542558
1472721300,570.2,570.21,570.2,570.21,12.027763449999997
1472722200,570.2,570.88,570.21,570.88,15.135437090000002
1472723100,570.9,571.63,570.9,571.43,9.66212759
1472724000,570.42,571.43,571.43,570.63,8.703053209999998
1472724900,570.55,571,570.63,570.95,5.744785250000004
1472725800,570.46,570.99,570.99,570.5,3.576574980000001
1472726700,570.54,570.99,570.58,570.88,3.9785763700000008
1472727600,570.57,570.87,570.87,570.57,3.0241300000000004
1472728500,570.4,570.58,570.44,570.58,5.572330199999998
1472729400,570.57,571.4,570.58,571.4,9.887224039999996
1472730300,571.42,571.7,571.42,571.7,8.810391619999999
1472731200,571.69,571.81,571.7,571.8,8.23406684
1472732100,571.64,572.02,571.86,571.93,4.59165444
1472733000,571.76,572.05,571.92,572,9.485459109999997
1472733900,571.77,572.08,572,571.77,18.03527743
1472734800,570.92,571.73,571.73,571.13,14.4716616
1472735700,571.09,571.72,571.21,571.4,10.49769701
1472736600,570.94,571.61,571.41,570.94,14.564814900000002
1472737500,570.86,572.07,570.86,572.07,35.98786524999999
1472738400,571.12,572.23,572.08,572.01,5.756904649999999
1472739300,570.8,571.87,571.87,570.94,10.649439999999997
1472740200,570.74,571.48,570.95,571.35,12.976692819999997
1472741100,570.98,571.77,571.28,571.77,8.65604025
1472742000,569.96,571.77,571.77,570.07,9.985660549999997
1472742900,570.07,571.34,570.08,570.87,7.3894911500000005
1472743800,570.87,571.63,570.87,571.34,16.886182029999997
1472744700,570.8,571.52,571.32,571.25,11.203108420000001
1472745600,569.32,571.24,571.24,569.62,19.901455029999994
1472746500,568.93,569.76,569.74,569.46,59.9182585
1472747400,568.73,570.05,569.95,569.02,9.297196480000002
1472748300,569.03,569.76,569.03,569.62,9.614932539999998
1472749200,569.6,570.42,569.63,570.08,23.296149899999996
1472750100,569.66,570.09,570.09,569.74,73.41377491000001
1472751000,569.6,570.74,569.82,570.29,37.233735450000005
1472751900,570.15,570.82,570.39,570.58,31.328176889999998
1472752800,569.46,570.74,570.57,570.09,49.43274287
1472753700,569.97,570.52,570.14,570.22,10.534326260000002
1472754600,569.63,571.12,570.37,571.12,22.226744390000004
1472755500,570.99,571.55,571.13,571.45,14.53416153
1472756400,571.54,572.25,571.54,572.24,12.964335740000001
1472757300,571.92,572.24,572.24,572.02,20.896552229999998
1472758200,571.44,572.02,571.78,571.48,23.96069835
1472759100,571.61,572.07,571.61,572.01,13.50379804
1472760000,571.63,572.07,572.02,571.92,18.80477324
1472760900,571.56,572.15,571.97,571.8,10.627652939999999
1472761800,571.62,572.18,571.93,572.14,10.46744225
1472762700,571.47,572.14,572.14,572.04,20.23963781
1472763600,571.53,572.09,572.04,571.58,10.641255739999998
1472764500,571.43,571.77,571.54,571.63,11.485476819999997
1472765400,571.18,571.63,571.63,571.29,18.370787460000003
1472766300,571.25,571.5,571.29,571.25,46.41041611
1472767200,571.21,571.77,571.42,571.65,20.1365813
1472768100,571.22,571.89,571.74,571.55,12.280884669999999
1472769000,571.34,572,571.65,572,30.301727700000015
1472769900,571.71,572,572,572,24.56335635
1472770800,571.8,572,572,572,27.41894496
1472771700,571.42,572.38,572,571.96,16.69111385
1472772600,571.91,572.84,572.04,572.71,46.749697230000024
1472773500,572.66,573.08,572.74,573.02,32.252007440000014
1472774400,572.79,573.03,572.94,572.8,12.323558679999998
1472775300,572.4,572.79,572.79,572.43,12.595565560000002
1472776200,571.94,572.41,572.41,571.94,12.12254955
1472777100,571.58,571.95,571.94,571.74,22.550082550000006
1472778000,571.74,572.88,571.74,572.86,35.47001387
1472778900,572.13,572.94,572.94,572.22,15.339860320000005
1472779800,571.86,572.54,572.27,571.86,15.012298270000002
1472780700,571.87,572.04,571.87,571.94,13.696425549999997
1472781600,571.62,572,571.95,571.62,11.534443080000004
1472782500,571.39,571.77,571.62,571.77,18.520725999999996
1472783400,571.83,571.99,571.83,571.98,29.094787989999993
1472784300,571.22,571.99,571.99,571.45,11.10947416
1472785200,571.35,571.59,571.56,571.47,4.331779999999999
1472786100,571.39,571.73,571.46,571.67,7.01117705
1472787000,570.93,571.73,571.73,571,8.339098719999999
1472787900,570.9,571.34,571.01,570.99,16.28515971
1472788800,570.28,571.03,571,570.36,19.917630000000003
1472789700,570.38,571.01,570.38,570.77,4.185914110000001
1472790600,570.82,571,570.92,570.95,3.77786547
1472791500,570.94,570.99,570.96,570.94,11.022519719999998
1472792400,570.63,570.94,570.94,570.86,5.35391903
1472793300,570.52,570.87,570.77,570.74,4.4320246
1472794200,570.52,570.85,570.66,570.85,5.06224526
1472795100,570.75,570.98,570.88,570.81,6.065007969999998
1472796000,570.71,570.81,570.81,570.73,3.4805999999999995
1472796900,570.44,570.74,570.74,570.48,3.7044775099999994
1472797800,570.55,570.96,570.56,570.68,10.851036599999999
1472798700,570.69,570.99,570.69,570.99,21.99664724
1472799600,570.98,570.99,570.99,570.99,9.62851686
1472800500,570.95,570.99,570.98,570.99,3.72725392
1472801400,570.94,571.37,570.99,571.37,10.801621180000001
1472802300,571.08,571.37,571.37,571.24,5.280597219999999
1472803200,571.14,571.29,571.14,571.16,10.50692104
1472804100,571.14,571.92,571.15,571.89,6.946880650000001
1472805000,571.83,571.98,571.88,571.98,10.673978969999997
1472805900,571.95,571.99,571.99,571.98,5.41281621
1472806800,571.81,571.96,571.96,571.82,5.335330000000001
1472807700,571.79,571.95,571.82,571.84,7.058341279999998
1472808600,571.84,571.97,571.94,571.97,6.23803
1472809500,571.85,571.99,571.85,571.98,17.926208060000004
1472810400,571.98,571.99,571.99,571.99,14.405846269999998
1472811300,571.98,572,571.99,572,13.345253779999998
1472812200,571.99,572.04,572,572.04,14.054082639999999
1472813100,572.04,572.87,572.04,572.87,7.9020690799999995
1472814000,572.86,572.87,572.87,572.86,22.50852
1472814900,572.87,572.97,572.87,572.97,10.29430477
1472815800,572.96,572.99,572.96,572.99,14.455457049999996
1472816700,572.86,572.99,572.98,572.98,28.450009890000008
1472817600,572.95,573.32,572.97,573.32,25.38683531
1472818500,573.31,573.82,573.31,573.82,19.165772020000006
1472819400,573.81,573.99,573.81,573.98,48.69419681
1472820300,573.98,574.31,573.98,574.31,64.02242971000001
1472821200,574.3,574.9,574.3,574.85,14.942490119999999
1472822100,573.68,574.9,574.86,573.88,18.844664940000005
1472823000,573.89,574.82,573.89,574.8,11.98285753
1472823900,574.57,575.91,574.81,575.8,19.239019750000015
1472824800,575.83,577.19,575.83,576.93,28.985163520000004
1472825700,576.83,576.98,576.86,576.91,10.817938990000005
1472826600,576.02,576.92,576.92,576.19,15.901981330000005
1472827500,575.99,576.53,576.19,576,32.055594979999995
1472828400,575.97,576,576,575.98,34.25196402
1472829300,575.09,575.99,575.98,575.34,23.894394440000006
1472830200,575.18,575.5,575.38,575.39,13.404293429999996
1472831100,575,575.78,575.36,575.75,32.51057518999999
1472832000,574.56,575.96,575.77,574.64,28.931920080000012
1472832900,574.57,575.6,574.64,575.32,16.112160150000005
1472833800,574.91,575.58,575.33,575.27,16.039221050000005
1472834700,575.16,575.67,575.35,575.67,10.236857239999997
1472835600,574.93,575.66,575.63,575.38,13.190521289999996
1472836500,574.97,575.53,575.37,575.52,7.747212159999998
1472837400,574.99,575.84,575.54,575.1,14.026194109999999
1472838300,574.97,575.49,575.09,575.09,26.176981790000006
1472839200,574.84,575.21,575.1,574.87,10.010531019999998
1472840100,574.22,574.91,574.89,574.32,24.57778828
1472841000,574.25,574.72,574.25,574.35,18.48865256
1472841900,574.21,574.67,574.5,574.42,23.71926294
1472842800,573.98,574.47,574.37,573.99,31.41176653999999
1472843700,573.98,573.99,573.98,573.99,46.54288960000002
1472844600,573.99,574.66,573.99,574.6,43.92999216999999
1472845500,574.37,574.95,574.37,574.63,15.703857379999995
1472846400,574.64,574.88,574.73,574.83,16.61734296
1472847300,574.77,575.14,574.83,574.99,24.970165580000007
1472848200,574.98,575.84,574.99,575.84,16.54064236
1472849100,575.2,575.8,575.8,575.33,21.49502882
1472850000,575.08,575.39,575.21,575.26,28.08081573999999
1472850900,575.13,575.55,575.13,575.55,23.943617000000003
1472851800,575.03,575.55,575.55,575.24,15.51711303
1472852700,575.16,575.38,575.22,575.34,18.15508528
1472853600,575.28,575.38,575.38,575.37,32.65074248
1472854500,575.29,575.38,575.37,575.31,24.64012371
1472855400,575.3,575.39,575.31,575.36,27.63937649
1472856300,575.35,575.38,575.36,575.36,23.09047659
1472857200,575.37,575.39,575.38,575.38,18.515482670000008
1472858100,575.38,575.48,575.39,575.46,28.20849023
1472859000,575.52,575.99,575.52,575.99,24.800293809999992
1472859900,575.97,576.42,575.99,576.21,30.442509310000005
1472860800,575.96,576.5,576.41,575.98,16.387952270000003
1472861700,575.98,575.99,575.98,575.99,43.702653000000005
1472862600,575.83,576.36,575.98,576.32,13.185094979999999
1472863500,576.14,576.32,576.32,576.19,13.39685804
1472864400,575.98,576.25,576.16,575.99,10.752687060000001
1472865300,575.03,576.11,576.11,575.07,9.434839479999999
1472866200,575.09,575.47,575.09,575.44,6.252201270000002
1472867100,575.43,575.82,575.43,575.82,13.780665720000002
1472868000,575.8,576.13,575.85,576.04,8.25954309
1472868900,575.18,576.04,576.04,575.38,11.819190609999998
1472869800,575.04,575.5,575.47,575.42,7.325859529999999
1472870700,575.32,576.05,575.42,575.99,10.698547229999999
1472871600,575.97,576.21,576,576.19,15.199983339999996
1472872500,576.18,576.22,576.19,576.21,6.508412429999998
1472873400,576.06,576.22,576.21,576.08,10.832565150000002
1472874300,575.29,576.14,576.09,575.29,8.12045978
1472875200,575.11,575.29,575.29,575.12,6.68779771
1472876100,575.13,575.21,575.15,575.2,6.316499999999999
1472877000,574.91,575.2,575.2,574.95,9.68456612
1472877900,574.91,575.2,574.94,575.19,14.775530619999998
1472878800,575.15,575.2,575.16,575.18,17.00896999999999
1472879700,575.17,575.19,575.18,575.19,7.729840070000001
1472880600,575.16,575.19,575.19,575.18,6.311573079999999
1472881500,575.17,575.19,575.18,575.19,8.796669699999999
1472882400,575.17,575.19,575.19,575.19,5.9869254399999985
1472883300,575.16,575.19,575.19,575.16,7.216541970000001
1472884200,575.15,575.42,575.18,575.42,10.62318241
1472885100,575.41,575.54,575.41,575.54,29.363330169999998
1472886000,575.49,576,575.55,575.99,19.158435080000004
1472886900,575.96,576.57,575.96,576.44,47.79324276
1472887800,576.42,576.52,576.44,576.47,8.956277630000006
1472888700,576.45,576.55,576.47,576.52,5.90173719
1472889600,576.52,576.99,576.52,576.91,13.744752650000002
1472890500,576.27,576.95,576.95,576.47,7.247657829999999
1472891400,576.04,576.4,576.4,576.22,2.7453710600000005
1472892300,576,576.27,576.21,576.12,1.4291775700000002
1472893200,575.95,576.2,576.12,576.2,4.04213635
1472894100,576.18,576.29,576.2,576.29,7.254570170000001
1472895000,576.28,576.29,576.29,576.29,6.058983929999999
1472895900,576.28,576.29,576.29,576.29,9.30844126
1472896800,576.28,576.29,576.29,576.29,4.1732502
1472897700,576.28,576.29,576.29,576.28,4.300046999999999
1472898600,576.28,576.36,576.28,576.36,14.910134179999998
1472899500,576.35,576.5,576.36,576.5,4.143985089999999
1472900400,576.56,576.84,576.58,576.82,9.120468090000001
1472901300,576.48,576.82,576.74,576.52,14.980685509999999
1472902200,576.45,576.64,576.52,576.45,8.7983611
1472903100,576.32,576.55,576.45,576.32,4.92811141
1472904000,576.17,576.5,576.32,576.5,9.91557394
1472904900,576.46,576.72,576.51,576.61,5.50551996
1472905800,576.59,576.83,576.7,576.79,12.285173880000004
1472906700,576.65,576.92,576.81,576.78,11.605789639999998
1472907600,576.68,576.96,576.68,576.96,10.180237929999999
1472908500,576.89,576.99,576.97,576.89,16.182256849999995
1472909400,576.71,576.99,576.89,576.99,12.132972830000002
1472910300,576.71,576.99,576.99,576.99,15.25694853
1472911200,576.81,576.99,576.99,576.98,21.876370599999998
1472912100,576.87,577,576.98,576.99,12.95879972
1472913000,576.92,577.37,577.06,576.92,7.9215592
1472913900,576.91,577.11,576.91,577.11,10.220791680000001
1472914800,576.74,577.17,577.13,576.8,9.252743740000001
1472915700,576.33,576.67,576.67,576.64,13.63269932
1472916600,576.64,576.81,576.65,576.81,12.59481353
1472917500,576.61,576.85,576.85,576.63,14.77304588
1472918400,576.6,576.76,576.65,576.6,9.087732319999999
1472919300,576.56,576.79,576.62,576.79,7.98005221
1472920200,576.65,576.87,576.81,576.83,23.15661831
1472921100,576.83,577.1,576.83,577.1,11.829935370000003
1472922000,576.79,577.22,577.08,576.79,12.022351590000001
1472922900,576.41,576.9,576.76,576.41,9.00088765
1472923800,576.45,576.9,576.45,576.9,7.6312681399999995
1472924700,576.82,577,576.91,576.99,13.64861698
1472925600,576.96,577.24,577,577.2,12.973141219999999
1472926500,577.17,577.48,577.22,577.48,14.504282930000002
1472927400,577.48,577.98,577.48,577.92,26.50282164
1472928300,577.92,578,577.92,577.99,15.90362007
1472929200,577.98,577.99,577.99,577.99,24.41565249
1472930100,577.71,588.29,577.99,588.29,298.6459295999997
1472931000,588.28,595.02,588.28,594.98,132.14167804999997
1472931900,594.99,595.99,594.99,595.85,100.54811037000002
1472932800,595.23,596.98,595.85,596.86,38.78458383000002
1472933700,596.56,596.99,596.81,596.98,28.72045968000001
1472934600,596.81,596.99,596.98,596.99,69.46532235999997
1472935500,596.97,596.99,596.99,596.98,29.839198749999994
1472936400,596.78,597,596.87,596.78,25.185748840000006
1472937300,596.31,597.44,597,597.09,15.257101480000003
1472938200,597.37,599.46,597.5,599.46,29.12711503000001
1472939100,599.03,599.76,599.46,599.76,12.156747769999997
1472940000,599.41,600,599.66,599.99,19.591498230000003
1472940900,599.97,600,599.99,600,25.735828650000002
1472941800,599.95,600.99,600,600.96,18.64013714
1472942700,600.88,600.99,600.99,600.88,37.158919250000004
1472943600,600.66,600.95,600.88,600.66,35.01186696
1472944500,600.57,600.98,600.77,600.58,25.367853990000004
1472945400,599.59,600.63,600.63,599.87,18.760096770000008
1472946300,599.88,600.99,599.88,600.74,14.122505069999997
1472947200,600.74,600.93,600.93,600.85,18.34840895
1472948100,600.2,600.99,600.87,600.2,36.794740630000014
1472949000,600,600.6,600.37,600.01,16.020477469999978
1472949900,600.01,600.14,600.01,600.03,5.85480588
1472950800,600,600.2,600.02,600.2,28.64877915
1472951700,600,600.2,600.19,600,8.765637850000001
1472952600,600.02,600.2,600.13,600.19,11.328065919999998
1472953500,600.01,600.2,600.19,600.01,17.935589009999994
1472954400,600.15,600.2,600.15,600.2,23.88825659
1472955300,600.07,600.2,600.2,600.2,17.074235169999994
1472956200,600.01,600.2,600.2,600.02,17.281522629999998
1472957100,598.32,600.02,600.02,598.5,11.238892329999999
1472958000,598.49,599.19,598.5,599.19,7.912488129999999
1472958900,598.02,599.19,599.19,598.02,25.504519970000004
1472959800,597.55,598.31,598.02,597.77,8.939361980000001
1472960700,597.59,597.85,597.67,597.85,22.32207644
1472961600,597.52,597.91,597.81,597.91,12.510781680000001
1472962500,597.91,599.09,597.91,599.01,12.27387724
1472963400,598.64,599.18,598.8,598.95,8.104915609999999
1472964300,598.86,599.2,598.92,598.93,10.86534974
1472965200,598.72,599.18,598.72,599.17,12.637029
1472966100,598.65,599.18,599.17,598.79,7.10634483
1472967000,598.07,598.78,598.78,598.22,9.664457839999999
1472967900,597.84,598.68,598.43,598.01,14.82899205
1472968800,597.93,598.25,598.21,598.25,4.691484010000001
1472969700,598.16,598.56,598.17,598.56,3.2987437400000004
1472970600,598.35,598.73,598.73,598.69,3.74187469
1472971500,598.45,598.85,598.7,598.68,4.12655923
1472972400,598.41,598.86,598.7,598.52,4.28569235
1472973300,598.47,598.86,598.67,598.55,3.6000084699999997
1472974200,598.6,598.89,598.8,598.72,5.4840815
1472975100,598.68,599.2,598.7,599.2,9.422245550000001
1472976000,599.2,599.96,599.2,599.93,6.938516389999999
1472976900,599.61,599.96,599.95,599.63,2.0912311700000004
1472977800,599.62,600,599.62,599.97,8.46768325
1472978700,599.99,601.46,599.99,601.3,57.35834207
1472979600,601.31,602.31,601.31,602.2,5.541275840000001
1472980500,602.45,602.97,602.68,602.79,9.98479023
1472981400,602.79,604.76,602.8,604.76,8.00413599
1472982300,603.4,604.87,603.55,603.86,11.586342120000001
1472983200,604.04,604.93,604.04,604.93,12.694245010000001
1472984100,603.54,604.7,604.7,604.31,7.457317579999999
1472985000,603.81,604.67,604.53,603.85,7.246089919999999
1472985900,603.82,604.65,604.01,604.32,7.017373929999999
1472986800,604.35,604.8,604.35,604.77,7.1380123499999995
1472987700,604.61,604.93,604.69,604.65,4.544743409999999
1472988600,604.6,604.69,604.69,604.6,3.3586247700000005
1472989500,604.11,604.78,604.6,604.51,7.200552689999998
1472990400,604.45,605,604.5,605,9.12090005
1472991300,604.89,606.73,604.99,606.71,18.014227229999992
1472992200,606.65,607.95,606.69,607.94,9.414743620000001
1472993100,607.94,610,607.94,609.96,22.948947689999997
1472994000,609.95,613.53,609.95,613.53,83.81959263000002
1472994900,613.52,614.22,613.52,614,23.23126259999999
1472995800,613.99,616.74,613.99,616.71,35.49219018000001
1472996700,614.82,617.12,616.72,615.78,56.19572691
1472997600,614.5,616.1,615.83,614.51,46.10682828
1472998500,613.29,614.63,614.54,613.55,42.413255850000006
1472999400,612.03,613.45,613.45,613.25,23.25633890000001
1473000300,612.97,614.35,613.28,613,20.62842423
1473001200,612.76,613,613,612.89,23.132440850000005
1473002100,610.87,612.91,612.91,610.87,25.37325996000001
1473003000,610.85,610.87,610.87,610.86,25.792133869999997
1473003900,610.86,612.76,610.86,612.76,26.96424094
1473004800,612.76,615.85,612.76,615.85,47.35996424
1473005700,615.84,616.36,615.85,616.26,15.21407395
1473006600,616.03,616.29,616.08,616.13,26.083540130000006
1473007500,614.91,616.13,616.12,614.99,21.437814559999996
1473008400,614.99,616.01,614.99,615.45,20.474998369999998
1473009300,615.17,616.1,615.45,616.1,11.140652560000003
1473010200,616.09,616.5,616.1,616.49,27.245368449999987
1473011100,614.33,616.5,616.5,614.4,38.453026030000004
1473012000,613.86,614.4,614.39,614.02,22.017250929999996
1473012900,613.95,614.85,614.02,614.77,21.808886710000003
1473013800,614.81,615.53,614.81,614.99,30.96583063
1473014700,614.66,615.28,614.99,614.98,29.68143505
1473015600,614.8,615.97,614.94,615.02,21.122201139999994
1473016500,614.98,615.1,615,615.01,7.302275290000002
1473017400,614.44,615.12,615.02,614.61,13.251398609999997
1473018300,608.71,614.67,614.67,609.99,40.80344886
1473019200,609,609.99,609.98,609.73,25.144675430000007
1473020100,609.79,610,609.79,609.96,12.798143590000002
1473021000,609.86,609.99,609.97,609.98,24.67539917
1473021900,609.98,611.68,609.99,611.68,31.294839250000003
1473022800,611.12,613.13,611.13,613.13,4.978815069999997
1473023700,611.5,613.43,613.1,611.64,8.237040789999998
1473024600,609.36,611.96,611.57,609.36,9.850463589999995
1473025500,609.36,610.12,609.48,610.12,12.043697919999998
1473026400,610.11,610.69,610.13,610.66,7.668442499999999
1473027300,610.64,611.43,610.64,611.43,14.74027285
1473028200,611.19,611.77,611.43,611.19,16.9130741
1473029100,611.29,611.73,611.29,611.73,13.933493170000002
1473030000,611.63,611.9,611.73,611.8,10.084909759999999
1473030900,611.62,611.9,611.8,611.82,12.637361219999999
1473031800,611.62,611.89,611.82,611.66,13.613945070000002
1473032700,611.66,611.99,611.67,611.92,16.07223917
1473033600,611.27,611.98,611.94,611.69,13.362668439999998
1473034500,609.48,611.69,611.69,609.61,11.496559140000002
1473035400,609.48,609.96,609.96,609.48,12.36288536
1473036300,609.28,609.69,609.47,609.69,29.930295670000007
1473037200,609.68,609.82,609.69,609.82,8.825009329999999
1473038100,609.71,609.9,609.82,609.9,3.8148764
1473039000,609.03,609.9,609.9,609.85,11.82330533
1473039900,609.85,609.99,609.85,609.96,14.366597839999999
1473040800,609.7,609.97,609.97,609.72,8.378186580000003
1473041700,609.52,609.92,609.72,609.55,12.42750709
1473042600,609.37,609.85,609.54,609.84,13.444014160000002
1473043500,609.83,609.85,609.85,609.85,12.933678070000001
1473044400,609.82,609.85,609.85,609.85,7.24023
1473045300,609.84,609.99,609.84,609.97,6.5623466200000005
1473046200,609.62,609.98,609.97,609.85,9.02047482
1473047100,609.21,609.75,609.74,609.58,12.776040479999997
1473048000,609.13,609.9,609.67,609.9,3.1406934299999993
1473048900,609.67,609.9,609.88,609.9,11.69656
1473049800,609.66,609.99,609.9,609.66,9.42966302
