time,low,high,open,close,volumefrom,volumeto
1493272800,1462500,1465000,1464500,1464000,210.74,308528734.26
1493276400,1464000,1467500,1464000,1465500,293.77,430559437.1
1493280000,1464500,1472500,1465500,1471000,311.78,457714171.98
1493283600,1467500,1471500,1471000,1467500,283.2,416095154.1
1493287200,1466500,1469500,1467500,1468000,121.08,177770754.62
1493290800,1461500,1469000,1468000,1461500,296.71,434692301.18
1493294400,1458500,1470000,1461500,1462500,538.17,786839957.37
1493298000,1460500,1470000,1462500,1469500,321.61,471802264.14
1493301600,1466500,1477000,1469500,1476000,331.85,489046051.96
1493305200,1475000,1480000,1476000,1477000,185.95,274910004.96
1493308800,1475000,1480000,1477000,1479500,98.18,145068295.8
1493312400,1475000,1480000,1479500,1477000,47.1,69589728.05
1493316000,1475000,1479000,1477000,1477500,40.51,59836230.41
1493319600,1475000,1477500,1477500,1475000,22.21,32786924.67
1493323200,1471000,1481000,1475000,1472000,144.39,212990938.02
1493326800,1470000,1479500,1472000,1471000,214.66,316091091.39
1493330400,1471000,1483000,1471000,1476500,258.27,381311974.69
1493334000,1474500,1479500,1476500,1478000,162.7,240269804.11
1493337600,1475000,1478000,1478000,1477500,179.61,265197657.64
1493341200,1476000,1483000,1477500,1479500,231.19,341771700.46
1493344800,1479000,1500000,1479500,1500000,760.18,1134057349.45
1493348400,1488500,1500000,1500000,1492500,563.21,843608448.28
1493352000,1482000,1499500,1492500,1484500,398.42,595178171.23
1493355600,1478500,1494500,1484500,1491000,367.45,546394180.56
1493359200,1475000,1491500,1491000,1485500,373.69,554498727.43
1493362800,1483500,1495000,1485500,1495000,239.9,357601866.07
1493366400,1493500,1497000,1495000,1496000,172.85,258502541.8
1493370000,1495000,1499000,1496000,1496500,231.01,345789850.68
1493373600,1476500,1498000,1496500,1484000,484.1,720284109.64
1493377200,1463000,1484000,1484000,1473000,548.2,808668422.91
1493380800,1472500,1481500,1473000,1480500,242.26,357914791.74
1493384400,1473000,1483500,1480500,1474500,277.42,410363988.81
1493388000,1471500,1480500,1474500,1477500,227.06,335245363.67
1493391600,1471500,1483500,1477500,1481000,275.91,407844933.6
1493395200,1470000,1483500,1481000,1470000,296.65,437556391.39
1493398800,1470000,1477000,1470000,1470500,76.9,113182233.35
1493402400,1465000,1488500,1470500,1488000,282.56,416824887.16
1493406000,1467500,1488000,1488000,1471000,105.34,154893452.38
1493409600,1460000,1473500,1471000,1460000,278.15,407027689
1493413200,1454000,1466000,1460000,1461000,340.21,495590680.24
1493416800,1456500,1468500,1461000,1467000,168.15,246188224.11
1493420400,1461000,1478000,1467000,1462000,348.34,511612072.62
1493424000,1459500,1465500,1462000,1464500,240.96,352257064.7
1493427600,1464000,1477000,1464500,1474500,217.93,321144784.68
1493431200,1472000,1479000,1474500,1475000,382.86,565164514.92
1493434800,1470500,1603000,1475000,1483500,262.62,388755435.52
1493438400,1474500,1485000,1483500,1484000,114.27,169401911.29
1493442000,1482000,1488000,1484000,1486500,199.27,296056620.63
1493445600,1484000,1490500,1486500,1488500,374.29,556903417.14
1493449200,1467000,1492000,1488500,1467000,527.48,782637341.34
1493452800,1466000,1490000,1467000,1487000,370.56,549743849.04
1493456400,1366000,1495000,1487000,1494000,337.02,501801924.14
1493460000,1491000,1499000,1494000,1496500,309.64,463178261.31
1493463600,1493500,1499500,1496500,1495500,319.71,478708029.68
1493467200,1491000,1500000,1495500,1494000,437.78,655100119.59
1493470800,1487500,1496500,1494000,1493500,225.21,336166128.49
1493474400,1489500,1497500,1493500,1491000,237.5,354789639.37
1493478000,1481500,1493500,1491000,1484500,182.45,271128341.94
1493481600,1483500,1492000,1484500,1488500,99.03,147252019.59
1493485200,1485000,1492000,1488500,1488000,122.28,182077638.66
1493488800,1486500,1491500,1488000,1488500,61.91,92192342.72
1493492400,1486500,1492000,1488500,1487500,67.47,100460555.88
1493496000,1485500,1493500,1487500,1489500,93.52,139318714.21
1493499600,1486000,1494500,1489500,1493500,97.23,144951282.12
1493503200,1490500,1496500,1493500,1491000,171.43,256130370.55
1493506800,1491000,1496500,1491000,1496000,130.17,194533953.53
1493510400,1493500,1496500,1496000,1496500,194.02,290108179.77
1493514000,1494500,1497000,1496500,1497000,126.76,189672813.82
1493517600,1494000,1497000,1497000,1495500,107.2,160349765.71
1493521200,1494500,1497500,1495500,1497000,169.03,252809651.83
1493524800,1495500,1498000,1497000,1497000,127.62,191050941.55
1493528400,1495500,1499000,1497000,1497500,178.34,267095281.06
1493532000,1495000,1498500,1497500,1498000,187.69,280939028.28
1493535600,1496000,1500000,1498000,1499000,221.73,332292919.97
1493539200,1495000,1500000,1499000,1495500,254.07,380691199.4
1493542800,1491000,1498500,1495500,1497000,218.95,327475876.96
1493546400,1492000,1500000,1497000,1499500,337.83,505655680.03
1493550000,1497500,1500000,1499500,1499000,164.19,246140369.77
1493553600,1495000,1499000,1499000,1498500,142.82,213897055.67
1493557200,1497500,1504000,1498500,1503500,350.04,525153077.7
1493560800,1502000,1538000,1503500,1535000,751.52,1138445189.92
1493564400,1517500,1541000,1535000,1520000,304.19,466690276.11
1493568000,1518000,1538500,1520000,1526500,133.62,204118978.48
1493571600,1519500,1539000,1526500,1530000,167.68,256121173.65
1493575200,1522000,1530500,1530000,1524000,121.18,185033293.12
1493578800,1523500,1530000,1524000,1528000,62.33,95131231.66
1493582400,1520000,1530000,1528000,1530000,109.86,167523236.77
1493586000,1525000,1544000,1530000,1544000,181.72,279344627.13
1493589600,1539000,1548000,1544000,1548000,227.5,350902756.8
1493593200,1544500,1555500,1548000,1555500,577.87,895966994.98
1493596800,1555000,1593000,1555500,1579000,587.56,928169811.93
1493600400,1540000,1589000,1579000,1570000,402.89,631803841.08
1493604000,1560000,1580500,1570000,1580500,359.06,565246641.73
1493607600,1570500,1588500,1580500,1581000,520.33,822346271.69
1493611200,1578000,1588500,1581000,1585500,279.25,442546579.45
1493614800,1580000,1587500,1585500,1586500,387.09,613442477.67
1493618400,1583000,1587000,1586500,1586500,266.32,422234825.03
1493622000,1583500,1591000,1586500,1588000,274.72,436267147.52
1493625600,1584500,1592500,1588000,1592000,293.59,466722799.47
1493629200,1587500,1593000,1592000,1592500,230.74,367154583.85
1493632800,1591000,1608500,1592500,1601000,493.31,788507727.73
1493636400,1600500,1615000,1601000,1612500,261.41,420344926.87
1493640000,1608000,1620000,1612500,1613500,424.03,684266604.44
1493643600,1613500,1650000,1613500,1639500,637.01,1037387704.91
1493647200,1632000,1650000,1639500,1635000,485.57,797909220.53
1493650800,1632500,1665000,1635000,1661500,491.86,810057469.78
1493654400,1660000,1700000,1661500,1698500,411.94,691211377.42
1493658000,1675000,1700000,1698500,1692000,480.25,814569570.48
1493661600,1649000,1695000,1692000,1649000,272.25,453145148.17
1493665200,1643500,1672000,1649000,1672000,87.28,144616300.79
1493668800,1664000,1681000,1672000,1681000,65.9,110313084.41
1493672400,1643000,1684000,1681000,1656000,275.67,459465338.23
1493676000,1645000,1680000,1656000,1680000,335.88,558004971.47
1493679600,1675000,1691500,1680000,1690500,302.19,509645156.9
1493683200,1676500,1695500,1690500,1685000,438.54,740709272.26
1493686800,1677000,1688500,1685000,1686000,214.73,361665142.42
1493690400,1685000,1693000,1686000,1693000,251.11,423988034.19
1493694000,1686500,1693000,1693000,1688000,260.48,440400119.12
1493697600,1685000,1699000,1688000,1695000,230.4,390043321.77
1493701200,1690500,1697500,1695000,1692500,197.7,335185247.26
1493704800,1690500,1697000,1692500,1695000,202.31,342591538.22
1493708400,1685000,1695000,1695000,1686000,298.01,503039011.23
1493712000,1684000,1695500,1686000,1691000,292.86,495341691.63
1493715600,1689500,1700000,1691000,1691500,326.98,554454604.45
1493719200,1685500,1699500,1691500,1697000,266.67,451108589.9
1493722800,1697000,1750000,1697000,1710000,769.32,1319374891.77
1493726400,1710000,1727500,1710000,1716500,169.13,291109155.5
1493730000,1713000,1730000,1716500,1714000,172.5,296903204.23
1493733600,1700500,1719500,1714000,1700500,361.58,617783725.18
1493737200,1695000,1701500,1700500,1697000,136.99,232706013.26
1493740800,1695000,1705000,1697000,1705000,48.65,82779006.08
1493744400,1698000,1730000,1705000,1701000,145.84,249959039.99
1493748000,1688000,1705000,1701000,1691500,102.22,173155115.21
1493751600,1660000,1697500,1691500,1682500,182.53,306488681.02
1493755200,1673000,1692500,1682500,1683000,66.8,112586348.19
1493758800,1682000,1688000,1683000,1687000,69.32,116866514.25
1493762400,1684000,1700000,1687000,1700000,222.12,376010933.26
1493766000,1699500,1735500,1700000,1711500,181.59,311242879.53
1493769600,1711000,1725000,1711500,1716500,112.04,192699827.8
1493773200,1716000,1735000,1716500,1730000,238.82,412679804.83
1493776800,1723500,1735000,1730000,1725000,159.53,275897983.37
1493780400,1720000,1729500,1725000,1722500,185.11,318905278.05
1493784000,1710000,1723000,1722500,1710000,128.64,220628974.57
1493787600,1708000,1717000,1710000,1711500,196.14,336018057.75
1493791200,1703000,1713000,1711500,1710000,187.88,320943194.86
1493794800,1704500,1711000,1710000,1709500,292.62,499640641.45
1493798400,1706500,1710500,1709500,1707500,206.94,353457478.49
1493802000,1706500,1715000,1707500,1715000,175.14,299427771.66
1493805600,1712000,1718000,1715000,1717500,106.48,182681274.89
1493809200,1708000,1719000,1717500,1718500,199.46,342047808.11
1493812800,1708000,1718500,1718500,1709000,273.37,467566358.72
1493816400,1702500,1712000,1709000,1706500,321.62,548984347.41
1493820000,1690000,1714500,1706500,1699000,453.73,771891245.45
1493823600,1699000,1710000,1699000,1705000,192.88,328663452.51
1493827200,1694500,1711500,1705000,1702500,222.52,378371003.56
1493830800,1701000,1717000,1702500,1717000,218.66,373680048.84
1493834400,1711000,1722000,1717000,1714000,122.89,210946680.8
1493838000,1712000,1729000,1714000,1728500,90.73,156349279.34
1493841600,1715000,1730000,1728500,1730000,139.48,240599414.46
1493845200,1723000,1730000,1730000,1727500,162.12,280107863.31
1493848800,1723000,1730000,1727500,1727000,215.91,372987081.53
1493852400,1717500,1728500,1727000,1723000,380.93,656382169.59
1493856000,1722000,1729500,1723000,1729500,388.76,671070281.26
1493859600,1728500,1750000,1729500,1749000,530.93,923495814.8
1493863200,1739000,1749000,1749000,1739500,498.17,868684848.79
1493866800,1733500,1748000,1739500,1743000,523.76,911851619.95
1493870400,1736000,1744500,1743000,1737500,493.52,858854745.34
1493874000,1730000,1741000,1737500,1738000,463.7,805357465.75
1493877600,1730000,1738500,1738000,1735000,335.3,581860423.26
1493881200,1730500,1745000,1735000,1738500,489.48,850204126.16
1493884800,1738000,1800000,1738500,1798000,986.33,1741070909.56
1493888400,1792000,1800000,1798000,1799500,598.32,1075556739.57
1493892000,1795000,1810000,1799500,1801000,746.29,1343087735.49
1493895600,1790000,1801000,1801000,1800000,396.36,711659284.87
1493899200,1793500,1815000,1800000,1805000,375.74,677104077.26
1493902800,1805000,1840000,1805000,1840000,442.04,804652843.83
1493906400,1801000,1875000,1840000,1814000,657.59,1213845806.79
1493910000,1810000,1849500,1814000,1849000,553.67,1014708620.75
1493913600,1840000,1857500,1849000,1851500,319.7,591665654.4
1493917200,1840000,1875000,1851500,1875000,422.05,787010463.7
1493920800,1864500,1890000,1875000,1879000,358.98,674606161.97
1493924400,1833000,1887000,1879000,1858000,520.61,969975972.91
1493928000,1835000,1872000,1858000,1836500,238.21,443717126.53
1493931600,1780000,1856000,1836500,1793000,779.17,1405504580.97
1493935200,1790500,1840000,1793000,1836500,450.98,823886850.88
1493938800,1836000,1900000,1836500,1899500,814.95,1524027699.86
1493942400,1895000,1950000,1899500,1922000,763.1,1465125687.76
1493946000,1916000,1988000,1922000,1988000,798.77,1553633883.81
1493949600,1960000,2010000,1988000,1995500,913.62,1818473335.85
1493953200,1992000,2100000,1995500,2090500,1097.68,2261513368.16
1493956800,1861500,2090500,2090500,1870000,1283.71,2531841014.06
1493960400,1862000,2007000,1870000,1974000,884.34,1733617514.63
1493964000,1935000,1999500,1974000,1999500,521.19,1028989147.05
1493967600,1988500,2020000,1999500,1993000,541.88,1082919816.61
1493971200,1986000,2010000,1993000,2008000,434.5,868171547.05
1493974800,1980000,2015000,2008000,2000500,548.78,1098770804.45
1493978400,1991500,2000500,2000500,1999500,318.52,636159187.13
1493982000,1992500,2018000,1999500,2008500,603.26,1208068403.44
1493985600,2001000,2019500,2008500,2005000,632.73,1274032609.66
1493989200,2000500,2011000,2005000,2009500,513.97,1031150943.06
1493992800,2004500,2016500,2009500,2013500,262.65,528437846.21
1493996400,1955000,2013500,2013500,1986000,521.72,1037544261.14
1494000000,1910000,1993000,1986000,1910000,547.5,1073861837.29
1494003600,1900000,1999000,1910000,1999000,597.63,1169905982.93
1494007200,1958000,1999500,1999000,1981000,250.04,497124153.66
1494010800,1981000,2006000,1981000,2006000,163.59,326010617.34
1494014400,1947000,2006000,2006000,1984500,274.55,543532649.02
1494018000,1930000,2000000,1984500,1980000,397.41,782490767.11
1494021600,1974000,2003000,1980000,2002000,309.85,617695177.18
1494025200,1956000,2002500,2002000,1971000,375.26,742570542.05
1494028800,1968000,1995000,1971000,1989500,371.23,736259270.96
1494032400,1972500,1995000,1989500,1979500,439.01,872613124.64
1494036000,1972000,1993500,1979500,1987000,583.18,1159091037.44
1494039600,1969500,1988500,1987000,1973500,444.91,879200978.59
1494043200,1930000,1974500,1973500,1930500,617.87,1209675108.68
1494046800,1895000,1941500,1930500,1929500,643.69,1235398639.76
1494050400,1823000,1931500,1929500,1900000,957.02,1794566379.66
1494054000,1830500,1905000,1900000,1892000,1002.9,1870835388.9
1494057600,1865000,1896000,1892000,1894500,576.21,1085323109.8
1494061200,1850000,1895000,1894500,1892500,383.2,721995004.46
1494064800,1882500,1899000,1892500,1894500,316.21,598312378.5
1494068400,1888000,1960000,1894500,1952500,498.23,958532548.55
1494072000,1900000,1953000,1952500,1935000,334.95,646915389.28
1494075600,1923000,1935500,1935000,1927500,205.39,396110902.04
1494079200,1888500,1928000,1927500,1896500,358.33,684310128.01
1494082800,1892000,1907500,1896500,1894500,283.16,537428652.02
1494086400,1894500,1928500,1894500,1926500,229.94,440115250.54
1494090000,1911500,1930000,1926500,1917500,137.53,264185842.95
1494093600,1900000,1930000,1917500,1920000,156.01,299018504.15
1494097200,1910000,1934500,1920000,1910000,120.88,232363097.25
1494100800,1910000,1935000,1910000,1929000,178.52,343156161.4
1494104400,1924000,1939000,1929000,1934000,345.36,667177432.31
1494108000,1928500,1945000,1934000,1944500,293.92,569575621.09
1494111600,1937500,1948000,1944500,1945500,263.81,512870533.49
1494115200,1940000,1955000,1945500,1946500,234.55,456827253.44
1494118800,1942500,1950000,1946500,1950000,382.19,744590946.81
1494122400,1940000,1960000,1950000,1945500,880.06,1714704765.31
1494126000,1937000,1950000,1945500,1943500,514.73,1000954974.69
1494129600,1938000,1946000,1943500,1944500,328.84,638827026.45
1494133200,1937500,1947000,1944500,1945000,321.81,625186778.44
1494136800,1942000,1956500,1945000,1953000,407.37,794827912.57
1494140400,1938500,1955000,1953000,1942500,475.48,927334273.91
1494144000,1930500,1946500,1942500,1943500,732.39,1419163541.41
1494147600,1930500,1946500,1943500,1936000,718.53,1393167243.28
1494151200,1931000,1940500,1936000,1934000,611.27,1183619874.3
1494154800,1932000,1940000,1934000,1938500,712.48,1378742781.99
1494158400,1925000,1939000,1938500,1925500,606.3,1173393088.93
1494162000,1915500,1935000,1925500,1928500,517.04,995945602.79
1494165600,1903000,1928500,1928500,1916500,536.1,1028778165.94
1494169200,1910000,1925000,1916500,1915000,455.78,873325968.51
1494172800,1915000,1933000,1915000,1928500,210.43,405405020.37
1494176400,1921000,1933000,1928500,1932500,185.38,357124428.59
1494180000,1930000,1940000,1932500,1935000,196.02,379410213.03
1494183600,1921500,1940000,1935000,1939500,492.67,954135594.01
1494187200,1930000,1940000,1939500,1933000,284.15,550791298.53
1494190800,1933000,1955000,1933000,1955000,515.24,1000425176.79
1494194400,1940000,1982000,1955000,1979000,408.6,801067120.4
1494198000,1974000,2000000,1979000,1985000,874.04,1740467458.51
1494201600,1980000,2010000,1985000,2009500,639.42,1276696224.39
1494205200,2009000,2049500,2009500,2031000,880.97,1792160071.03
1494208800,2021500,2040000,2031000,2032000,746.39,1515304001.53
1494212400,2027000,2050000,2032000,2048500,800.38,1633601799.43
1494216000,2045000,2055000,2048500,2054500,649.77,1331940089.76
1494219600,2052500,2100000,2054500,2087000,800.82,1668095285.68
1494223200,2086000,2097500,2087000,2093000,567.62,1187963829.74
1494226800,2080500,2097500,2093000,2097500,687.28,1437526545.72
1494230400,2065500,2097500,2097500,2066000,719.97,1498508292.92
1494234000,2050000,2090000,2066000,2090000,564.53,1168324173.43
1494237600,2064000,2096000,2090000,2071000,584.85,1218829965.35
1494241200,2062000,2085000,2071000,2079000,570.45,1180416557.73
1494244800,2072000,2090000,2079000,2089500,505.77,1053528592.18
1494248400,2086500,2095000,2089500,2095000,365.97,765128960.14
1494252000,2065000,2097000,2095000,2081500,455.46,949521340.16
1494255600,2081000,2093500,2081500,2088500,256.21,534879843.86
1494259200,2082000,2099000,2088500,2087000,387.99,811693763.1
1494262800,2074000,2095500,2087000,2090000,331.76,691711149.44
1494266400,2079500,2098500,2090000,2089000,120,251005651.99
1494270000,2080000,2099000,2089000,2096500,190.77,399707306.96
1494273600,2087500,2148000,2096500,2141000,441.96,931901541.54
1494277200,2141000,2200000,2141000,2185000,638.46,1389954260.1
1494280800,2180000,2250000,2185000,2246000,892.46,1974312594.12
1494284400,2230000,2290000,2246000,2242500,812.7,1839294605.61
1494288000,2180500,2275000,2242500,2272500,1101.22,2438467915.58
1494291600,2221000,2285000,2272500,2260000,752.2,1699291087.01
1494295200,2251000,2269500,2260000,2261500,523.2,1183210613.65
1494298800,2230000,2266000,2261500,2230000,373.92,839794492.23
1494302400,2229000,2255000,2230000,2247500,520.34,1166050834.02
1494306000,2243500,2265000,2247500,2252500,489.38,1104732338.03
1494309600,2251000,2280000,2252500,2262000,565.06,1280573377.37
1494313200,2262000,2310000,2262000,2310000,1025.64,2342348525.57
1494316800,2300500,2369000,2310000,2368500,733.34,1708943487.08
1494320400,2300000,2499500,2368500,2450000,1635.02,3968131292.94
1494324000,2331000,2479000,2450000,2367500,801.69,1924083035.72
1494327600,2340500,2441500,2367500,2393500,589.62,1408556018.43
1494331200,2342500,2410000,2393500,2342500,650.12,1552009535.38
1494334800,2280000,2367500,2342500,2312000,694.36,1608690792.43
1494338400,2289000,2320000,2312000,2307500,176.18,405726035.47
1494342000,2307500,2348000,2307500,2325000,378.62,880179632.87
1494345600,2311000,2334500,2325000,2315500,194.61,451678552.67
1494349200,2301500,2333000,2315500,2333000,268.26,620815052.62
1494352800,2301500,2359500,2333000,2354500,264.77,616336018.01
1494356400,2310000,2359500,2354500,2312500,279.6,651170216.28
1494360000,2298000,2360000,2312500,2300500,319.76,741495757.89
1494363600,2292500,2333500,2300500,2322000,378.35,872328518.53
1494367200,2292500,2323500,2322000,2303000,512.15,1180581299.21
1494370800,2270000,2310000,2303000,2296500,543.66,1244887943.07
1494374400,2282500,2310000,2296500,2290000,476.62,1093344169.04
1494378000,2240000,2290000,2290000,2256000,503.11,1139701374.45
1494381600,2210000,2265000,2256000,2222000,651.99,1460922419.87
1494385200,2123500,2229000,2222000,2176000,895.45,1955560369.72
1494388800,2145500,2250000,2176000,2241000,700.21,1527700342.43
1494392400,2226000,2265500,2241000,2240500,555.23,1248536621.92
1494396000,2200500,2246000,2240500,2221500,470.44,1045660550.87
1494399600,2201000,2243000,2221500,2232000,548.79,1216632873.31
1494403200,2220000,2290000,2232000,2259000,639.15,1440005091.15
1494406800,2212000,2300000,2259000,2230000,829.27,1864290391.14
1494410400,2225000,2239500,2230000,2230500,485.23,1083909457.01
1494414000,2220000,2237500,2230500,2231500,360.44,803516635.07
1494417600,2224000,2238000,2231500,2237000,491.67,1096757060.12
1494421200,2233500,2320000,2237000,2296500,785.14,1795079264.61
1494424800,2265500,2309000,2296500,2298000,393.79,905200315.23
1494428400,2261500,2300000,2298000,2287000,329.18,752333459.97
1494432000,2234500,2287000,2287000,2249000,378.77,855556957.79
1494435600,2225000,2275500,2249000,2241000,215.09,481713748.13
1494439200,2232500,2255500,2241000,2232500,88.58,198831960.4
1494442800,2232500,2273000,2232500,2252500,79.39,178632202.83
1494446400,2252500,2321500,2252500,2320000,300.37,689864297.05
1494450000,2263500,2322000,2320000,2279000,157.76,360656967.71
1494453600,2275000,2299000,2279000,2295500,286.62,655856065.31
1494457200,2272000,2298500,2295500,2284000,337.49,770572292.92
1494460800,2260000,2290500,2284000,2265500,289.42,659095069.3
1494464400,2250000,2285000,2265500,2277500,409.34,927595417.68
1494468000,2252000,2289500,2277500,2269000,378.01,860243555.02
1494471600,2263500,2289000,2269000,2282000,283.53,644988133.03
1494475200,2276000,2350000,2282000,2341500,662.3,1530313374.88
1494478800,2341500,2430000,2341500,2345000,925.25,2206424049.18
1494482400,2313500,2393000,2345000,2369000,643.61,1515763208.77
1494486000,2365500,2420000,2369000,2417500,659.26,1577700819.72
1494489600,2369500,2419000,2417500,2381500,598.24,1436614654.59
1494493200,2350500,2390000,2381500,2376500,454.05,1076497852.24
1494496800,2332000,2376500,2376500,2339500,336.33,790591246.34
1494500400,2330000,2356500,2339500,2345500,312.78,732249622.86
1494504000,2335500,2379500,2345500,2341000,309.38,727803684.45
1494507600,2332500,2354500,2341000,2343500,386.03,903489378.9
1494511200,2343500,2364500,2343500,2353500,235.39,554261599.28
1494514800,2347000,2380000,2353500,2380000,207.25,488745398.38
1494518400,2367500,2398000,2380000,2386000,156.18,372601594.57
1494522000,2370000,2394000,2386000,2380000,118.97,283101684.67
1494525600,2361500,2380000,2380000,2363500,110.91,262776328.19
1494529200,2362000,2380000,2363500,2380000,86.75,205496625.94
1494532800,2342000,2382500,2380000,2374500,239.03,564409419.6
1494536400,2342000,2374500,2374500,2356500,252.3,592908816.36
1494540000,2345500,2380000,2356500,2362500,265.89,629385523.28
1494543600,2359000,2384000,2362500,2378000,174.66,414615969.72
1494547200,2368000,2380500,2378000,2380000,209.19,496571541.91
1494550800,2369000,2380000,2380000,2369000,292.97,695417294.74
1494554400,2346500,2371000,2369000,2346500,471.82,1112540254.19
1494558000,2330000,2355000,2346500,2354000,408,954739768.25
1494561600,2300000,2385500,2354000,2313500,781.12,1828332468.57
1494565200,2281000,2329000,2313500,2292500,689.3,1584154560.19
1494568800,2292000,2348000,2292500,2318500,470.35,1095434516.31
1494572400,2300000,2334000,2318500,2316000,379.34,877376094.87
1494576000,2292000,2317500,2316000,2292000,355.92,818986300.81
1494579600,2291500,2313500,2292000,2313000,420.28,968698594.3
1494583200,2301500,2315000,2313000,2305500,366.47,845977050.65
1494586800,2299000,2312000,2305500,2300000,407.87,940146217.69
1494590400,2294500,2306500,2300000,2303500,279.97,643649922.77
1494594000,2286000,2306000,2303500,2295000,651.95,1497250260.24
1494597600,2285000,2297000,2295000,2290000,466.37,1068247438.45
1494601200,2282000,2299000,2290000,2294000,372.15,852720085.39
1494604800,2290000,2308500,2294000,2297000,414.83,952580815.14
1494608400,2289500,2309500,2297000,2290500,194.59,447245806.97
1494612000,2275000,2308500,2290500,2275500,179.17,409906573.68
1494615600,2254000,2286000,2275500,2254000,192.18,435759262.54
1494619200,2238000,2295000,2254000,2243500,315.13,711884521.4
1494622800,2240500,2288500,2243500,2284500,321.19,724005268.94
1494626400,2260500,2291500,2284500,2289500,216.78,494726703.87
1494630000,2262000,2295000,2289500,2270000,219.9,501857574.14
1494633600,2251500,2276000,2270000,2269500,384.32,870675952.84
1494637200,2201000,2270000,2269500,2210000,606.94,1360890829.9
1494640800,2150000,2240000,2210000,2209000,854.81,1875374255.33
1494644400,2180000,2210000,2209000,2196500,408.25,894738955.17
1494648000,2175500,2197000,2196500,2185000,254.54,556888471.99
1494651600,2180000,2209000,2185000,2204000,260.13,570710457.6
1494655200,2160000,2210000,2204000,2171000,336.24,736843395.35
1494658800,2130500,2188500,2171000,2160500,501.27,1082484148.39
1494662400,2145500,2196500,2160500,2188500,279.35,604241583.28
1494666000,2182000,2245500,2188500,2237000,278.89,615842214.3
1494669600,2200500,2244500,2237000,2218500,244.84,543588375.25
1494673200,2202500,2223000,2218500,2202500,176.81,391727751.07
1494676800,2202500,2240000,2202500,2230000,149.26,333003175.55
1494680400,2224000,2238000,2230000,2233500,132.35,295483003.82
1494684000,2230000,2239500,2233500,2231000,93.44,208690695.45
1494687600,2231000,2250000,2231000,2239000,100.25,224759653.67
1494691200,2231000,2247500,2239000,2234000,151.72,339560217.94
1494694800,2234000,2249500,2234000,2243500,119.95,269068940.5
1494698400,2239000,2249000,2243500,2244500,65.73,147694606.39
1494702000,2232000,2244500,2244500,2241000,86.1,192605963.31
1494705600,2231000,2268500,2241000,2268500,121.52,272976961.94
1494709200,2250500,2300000,2268500,2290500,298.07,681135869.56
1494712800,2288000,2324500,2290500,2293000,186.35,428771439.03
1494716400,2281500,2297000,2293000,2289500,173.11,396352338.11
1494720000,2286000,2300500,2289500,2293000,273.65,627400126.41
1494723600,2290000,2324500,2293000,2314500,470.91,1086552731.62
1494727200,2281000,2317500,2314500,2283500,309.86,713021585.42
1494730800,2278500,2300000,2283500,2296000,177.76,406806525.73
1494734400,2281000,2299000,2296000,2283500,133.41,305656033.8
1494738000,2270500,2292500,2283500,2273000,213.54,487213178.08
1494741600,2260000,2279500,2273000,2272000,337.26,765713438.76
1494745200,2267500,2299500,2272000,2296500,299.86,685147200.54
1494748800,2276500,2300000,2296500,2282000,289.91,662627339.21
1494752400,2278000,2295000,2282000,2293000,203,464025798.34
1494756000,2275000,2296500,2293000,2275500,238.73,545765981.45
1494759600,2260500,2280000,2275500,2268000,192.51,436882575.03
1494763200,2245500,2270500,2268000,2266000,285.86,644836635.39
1494766800,2265000,2295000,2266000,2285500,350.26,798829861.95
1494770400,2280000,2290000,2285500,2285000,171.94,393011039.05
1494774000,2273500,2285500,2285000,2273500,116.15,264748834.21
1494777600,2260000,2282500,2273500,2267500,118.21,268521838.1
1494781200,2267500,2285000,2267500,2282500,141.72,322833491.5
1494784800,2251000,2282500,2282500,2252500,223.31,506758163.67
1494788400,2211500,2283500,2252500,2244500,445.11,998731267.24
1494792000,2239500,2279500,2244500,2270500,108.8,246013313.62
1494795600,2266000,2278000,2270500,2267000,120.16,272869971.97
1494799200,2266000,2278000,2267000,2271000,244.81,555936086.66
1494802800,2266000,2276500,2271000,2270500,167.35,379715722.69
1494806400,2270500,2279500,2270500,2273500,276.13,627811478.38
1494810000,2264500,2273500,2273500,2267000,204,462748828.1
1494813600,2235000,2268000,2267000,2239000,306.44,691295060.52
1494817200,2221000,2250000,2239000,2237500,275.75,616635845.56
1494820800,2175500,2241000,2237500,2216500,673.93,1485086221.04
1494824400,2195000,2220000,2216500,2195000,302.82,668203423.56
1494828000,2182000,2211500,2195000,2197000,423.49,930356871.37
1494831600,2185000,2208500,2197000,2187000,243.02,533300106.23
1494835200,2155500,2195500,2187000,2158500,503.53,1090929888.23
1494838800,2093000,2180000,2158500,2158000,808.11,1726463672.89
1494842400,2145000,2180500,2158000,2146000,483.75,1046466184.16
1494846000,2136000,2169000,2146000,2163500,282.47,609372638.4
1494849600,2151000,2172000,2163500,2154500,238.66,515327573.61
1494853200,2151000,2179500,2154500,2175000,233.47,505617565.71
1494856800,2150000,2179000,2175000,2150500,262.88,568944533.77
1494860400,2138000,2153000,2150500,2149500,314.74,675067977.6
1494864000,2133000,2159500,2149500,2147500,337,722880116.39
1494867600,2135000,2149500,2147500,2137000,158.54,339654693.38
1494871200,2122000,2147000,2137000,2146000,282.94,604357304.17
1494874800,2130000,2148500,2146000,2134500,58.79,125675047.79
1494878400,2130000,2151000,2134500,2141500,148.09,316749996.92
